2017-05-29 14:26:51 INFO  DistriOptimizer$:697 - caching training rdd ...
2017-05-29 14:28:05 INFO  DistriOptimizer$:280 - [Epoch 22 23040/32561][Iteration 2779][Wall Clock 71.807740154s] Train 256 in 0.01885142seconds. Throughput is 13579.879 records/second. Loss is 33.30047. 
2017-05-29 14:28:05 INFO  DistriOptimizer$:280 - [Epoch 22 23296/32561][Iteration 2780][Wall Clock 71.826591574s] Train 256 in 0.017931043seconds. Throughput is 14276.917 records/second. Loss is 48.617672. 
2017-05-29 14:28:05 INFO  DistriOptimizer$:280 - [Epoch 22 23552/32561][Iteration 2781][Wall Clock 71.844522617s] Train 256 in 0.042460355seconds. Throughput is 6029.1533 records/second. Loss is 77.807526. 
2017-05-29 14:28:05 INFO  DistriOptimizer$:280 - [Epoch 22 23808/32561][Iteration 2782][Wall Clock 71.886982972s] Train 256 in 0.023331819seconds. Throughput is 10972.141 records/second. Loss is 81.63704. 
2017-05-29 14:28:05 INFO  DistriOptimizer$:280 - [Epoch 22 24064/32561][Iteration 2783][Wall Clock 71.910314791s] Train 256 in 0.022016984seconds. Throughput is 11627.388 records/second. Loss is 166.91449. 
2017-05-29 14:28:05 INFO  DistriOptimizer$:280 - [Epoch 22 24320/32561][Iteration 2784][Wall Clock 71.932331775s] Train 256 in 0.028721467seconds. Throughput is 8913.194 records/second. Loss is 42.703186. 
2017-05-29 14:28:05 INFO  DistriOptimizer$:280 - [Epoch 22 24576/32561][Iteration 2785][Wall Clock 71.961053242s] Train 256 in 0.023362056seconds. Throughput is 10957.939 records/second. Loss is 90.49538. 
2017-05-29 14:28:05 INFO  DistriOptimizer$:280 - [Epoch 22 24832/32561][Iteration 2786][Wall Clock 71.984415298s] Train 256 in 0.023864283seconds. Throughput is 10727.329 records/second. Loss is 179.30023. 
2017-05-29 14:28:05 INFO  DistriOptimizer$:280 - [Epoch 22 25088/32561][Iteration 2787][Wall Clock 72.008279581s] Train 256 in 0.024101758seconds. Throughput is 10621.632 records/second. Loss is 71.31932. 
2017-05-29 14:28:05 INFO  DistriOptimizer$:280 - [Epoch 22 25344/32561][Iteration 2788][Wall Clock 72.032381339s] Train 256 in 0.025670772seconds. Throughput is 9972.431 records/second. Loss is 106.37493. 
2017-05-29 14:28:05 INFO  DistriOptimizer$:280 - [Epoch 22 25600/32561][Iteration 2789][Wall Clock 72.058052111s] Train 256 in 0.025943029seconds. Throughput is 9867.775 records/second. Loss is 55.555862. 
2017-05-29 14:28:05 INFO  DistriOptimizer$:280 - [Epoch 22 25856/32561][Iteration 2790][Wall Clock 72.08399514s] Train 256 in 0.026331018seconds. Throughput is 9722.374 records/second. Loss is 47.528145. 
2017-05-29 14:28:05 INFO  DistriOptimizer$:280 - [Epoch 22 26112/32561][Iteration 2791][Wall Clock 72.110326158s] Train 256 in 0.034016611seconds. Throughput is 7525.7354 records/second. Loss is 57.100433. 
2017-05-29 14:28:05 INFO  DistriOptimizer$:280 - [Epoch 22 26368/32561][Iteration 2792][Wall Clock 72.144342769s] Train 256 in 0.021181402seconds. Throughput is 12086.074 records/second. Loss is 35.889973. 
2017-05-29 14:28:05 INFO  DistriOptimizer$:280 - [Epoch 22 26624/32561][Iteration 2793][Wall Clock 72.165524171s] Train 256 in 0.019384122seconds. Throughput is 13206.686 records/second. Loss is 38.879852. 
2017-05-29 14:28:05 INFO  DistriOptimizer$:280 - [Epoch 22 26880/32561][Iteration 2794][Wall Clock 72.184908293s] Train 256 in 0.020665301seconds. Throughput is 12387.915 records/second. Loss is 52.23608. 
2017-05-29 14:28:05 INFO  DistriOptimizer$:280 - [Epoch 22 27136/32561][Iteration 2795][Wall Clock 72.205573594s] Train 256 in 0.017446868seconds. Throughput is 14673.12 records/second. Loss is 55.193947. 
2017-05-29 14:28:05 INFO  DistriOptimizer$:280 - [Epoch 22 27392/32561][Iteration 2796][Wall Clock 72.223020462s] Train 256 in 0.018146324seconds. Throughput is 14107.54 records/second. Loss is 48.52958. 
2017-05-29 14:28:05 INFO  DistriOptimizer$:280 - [Epoch 22 27648/32561][Iteration 2797][Wall Clock 72.241166786s] Train 256 in 0.017985629seconds. Throughput is 14233.586 records/second. Loss is 36.730896. 
2017-05-29 14:28:05 INFO  DistriOptimizer$:280 - [Epoch 22 27904/32561][Iteration 2798][Wall Clock 72.259152415s] Train 256 in 0.022679274seconds. Throughput is 11287.839 records/second. Loss is 40.066154. 
2017-05-29 14:28:05 INFO  DistriOptimizer$:280 - [Epoch 22 28160/32561][Iteration 2799][Wall Clock 72.281831689s] Train 256 in 0.024356329seconds. Throughput is 10510.615 records/second. Loss is 34.33527. 
2017-05-29 14:28:05 INFO  DistriOptimizer$:280 - [Epoch 22 28416/32561][Iteration 2800][Wall Clock 72.306188018s] Train 256 in 0.019240968seconds. Throughput is 13304.944 records/second. Loss is 58.221767. 
2017-05-29 14:28:06 INFO  DistriOptimizer$:280 - [Epoch 22 28672/32561][Iteration 2801][Wall Clock 72.325428986s] Train 256 in 0.018590787seconds. Throughput is 13770.262 records/second. Loss is 57.351227. 
2017-05-29 14:28:06 INFO  DistriOptimizer$:280 - [Epoch 22 28928/32561][Iteration 2802][Wall Clock 72.344019773s] Train 256 in 0.01880059seconds. Throughput is 13616.594 records/second. Loss is 35.99349. 
2017-05-29 14:28:06 INFO  DistriOptimizer$:280 - [Epoch 22 29184/32561][Iteration 2803][Wall Clock 72.362820363s] Train 256 in 0.018088081seconds. Throughput is 14152.966 records/second. Loss is 100.38739. 
2017-05-29 14:28:06 INFO  DistriOptimizer$:280 - [Epoch 22 29440/32561][Iteration 2804][Wall Clock 72.380908444s] Train 256 in 0.019895654seconds. Throughput is 12867.132 records/second. Loss is 97.22568. 
2017-05-29 14:28:06 INFO  DistriOptimizer$:280 - [Epoch 22 29696/32561][Iteration 2805][Wall Clock 72.400804098s] Train 256 in 0.018201991seconds. Throughput is 14064.395 records/second. Loss is 35.814854. 
2017-05-29 14:28:06 INFO  DistriOptimizer$:280 - [Epoch 22 29952/32561][Iteration 2806][Wall Clock 72.419006089s] Train 256 in 0.023839216seconds. Throughput is 10738.607 records/second. Loss is 184.68007. 
2017-05-29 14:28:06 INFO  DistriOptimizer$:280 - [Epoch 22 30208/32561][Iteration 2807][Wall Clock 72.442845305s] Train 256 in 0.018546911seconds. Throughput is 13802.838 records/second. Loss is 200.41855. 
2017-05-29 14:28:06 INFO  DistriOptimizer$:280 - [Epoch 22 30464/32561][Iteration 2808][Wall Clock 72.461392216s] Train 256 in 0.018158969seconds. Throughput is 14097.717 records/second. Loss is 180.13548. 
2017-05-29 14:28:06 INFO  DistriOptimizer$:280 - [Epoch 22 30720/32561][Iteration 2809][Wall Clock 72.479551185s] Train 256 in 0.018146198seconds. Throughput is 14107.639 records/second. Loss is 22.647465. 
2017-05-29 14:28:06 INFO  DistriOptimizer$:280 - [Epoch 22 30976/32561][Iteration 2810][Wall Clock 72.497697383s] Train 256 in 0.017964422seconds. Throughput is 14250.389 records/second. Loss is 158.04648. 
2017-05-29 14:28:06 INFO  DistriOptimizer$:280 - [Epoch 22 31232/32561][Iteration 2811][Wall Clock 72.515661805s] Train 256 in 0.019612403seconds. Throughput is 13052.964 records/second. Loss is 156.18616. 
2017-05-29 14:28:06 INFO  DistriOptimizer$:280 - [Epoch 22 31488/32561][Iteration 2812][Wall Clock 72.535274208s] Train 256 in 0.023120732seconds. Throughput is 11072.314 records/second. Loss is 151.19131. 
2017-05-29 14:28:06 INFO  DistriOptimizer$:280 - [Epoch 22 31744/32561][Iteration 2813][Wall Clock 72.55839494s] Train 256 in 0.018356573seconds. Throughput is 13945.958 records/second. Loss is 44.205894. 
2017-05-29 14:28:06 INFO  DistriOptimizer$:280 - [Epoch 22 32000/32561][Iteration 2814][Wall Clock 72.576751513s] Train 256 in 0.018012335seconds. Throughput is 14212.482 records/second. Loss is 461.9627. 
2017-05-29 14:28:06 INFO  DistriOptimizer$:280 - [Epoch 22 32256/32561][Iteration 2815][Wall Clock 72.594763848s] Train 256 in 0.020054174seconds. Throughput is 12765.422 records/second. Loss is 93.350586. 
2017-05-29 14:28:06 INFO  DistriOptimizer$:280 - [Epoch 22 32512/32561][Iteration 2816][Wall Clock 72.614818022s] Train 256 in 0.059712604seconds. Throughput is 4287.202 records/second. Loss is 173.84602. 
2017-05-29 14:28:06 INFO  DistriOptimizer$:323 - [Epoch 22 32512/32561][Iteration 2816][Wall Clock 72.614818022s] Epoch finished. Wall clock time is 72997.730401ms
2017-05-29 14:28:06 INFO  DistriOptimizer$:568 - [Wall Clock 72.997730401s] Validate model...
2017-05-29 14:28:06 INFO  DistriOptimizer$:610 - Top1Accuracy is Accuracy(correct: 12994, count: 16281, accuracy: 0.7981082243105461)
2017-05-29 14:28:06 INFO  DistriOptimizer$:610 - Loss is (Loss: 427730.3, count: 2036, Average Loss: 210.08365)
2017-05-29 14:28:06 INFO  DistriOptimizer$:280 - [Epoch 23 0/32561][Iteration 2817][Wall Clock 72.997730401s] Train 256 in 0.026506417seconds. Throughput is 9658.039 records/second. Loss is 152.52618. 
2017-05-29 14:28:06 INFO  DistriOptimizer$:280 - [Epoch 23 256/32561][Iteration 2818][Wall Clock 73.024236818s] Train 256 in 0.020519908seconds. Throughput is 12475.689 records/second. Loss is 53.444813. 
2017-05-29 14:28:06 INFO  DistriOptimizer$:280 - [Epoch 23 512/32561][Iteration 2819][Wall Clock 73.044756726s] Train 256 in 0.019436666seconds. Throughput is 13170.982 records/second. Loss is 35.693928. 
2017-05-29 14:28:06 INFO  DistriOptimizer$:280 - [Epoch 23 768/32561][Iteration 2820][Wall Clock 73.064193392s] Train 256 in 0.018942337seconds. Throughput is 13514.699 records/second. Loss is 42.48511. 
2017-05-29 14:28:06 INFO  DistriOptimizer$:280 - [Epoch 23 1024/32561][Iteration 2821][Wall Clock 73.083135729s] Train 256 in 0.020591805seconds. Throughput is 12432.13 records/second. Loss is 57.64289. 
2017-05-29 14:28:06 INFO  DistriOptimizer$:280 - [Epoch 23 1280/32561][Iteration 2822][Wall Clock 73.103727534s] Train 256 in 0.02027394seconds. Throughput is 12627.047 records/second. Loss is 116.39723. 
2017-05-29 14:28:06 INFO  DistriOptimizer$:280 - [Epoch 23 1536/32561][Iteration 2823][Wall Clock 73.124001474s] Train 256 in 0.018391339seconds. Throughput is 13919.596 records/second. Loss is 134.74985. 
2017-05-29 14:28:06 INFO  DistriOptimizer$:280 - [Epoch 23 1792/32561][Iteration 2824][Wall Clock 73.142392813s] Train 256 in 0.017863224seconds. Throughput is 14331.12 records/second. Loss is 77.35876. 
2017-05-29 14:28:06 INFO  DistriOptimizer$:280 - [Epoch 23 2048/32561][Iteration 2825][Wall Clock 73.160256037s] Train 256 in 0.019098185seconds. Throughput is 13404.415 records/second. Loss is 52.094383. 
2017-05-29 14:28:06 INFO  DistriOptimizer$:280 - [Epoch 23 2304/32561][Iteration 2826][Wall Clock 73.179354222s] Train 256 in 0.018039738seconds. Throughput is 14190.893 records/second. Loss is 162.59967. 
2017-05-29 14:28:06 INFO  DistriOptimizer$:280 - [Epoch 23 2560/32561][Iteration 2827][Wall Clock 73.19739396s] Train 256 in 0.01807536seconds. Throughput is 14162.927 records/second. Loss is 57.335922. 
2017-05-29 14:28:06 INFO  DistriOptimizer$:280 - [Epoch 23 2816/32561][Iteration 2828][Wall Clock 73.21546932s] Train 256 in 0.020779944seconds. Throughput is 12319.571 records/second. Loss is 63.0376. 
2017-05-29 14:28:06 INFO  DistriOptimizer$:280 - [Epoch 23 3072/32561][Iteration 2829][Wall Clock 73.236249264s] Train 256 in 0.022148339seconds. Throughput is 11558.429 records/second. Loss is 66.612625. 
2017-05-29 14:28:06 INFO  DistriOptimizer$:280 - [Epoch 23 3328/32561][Iteration 2830][Wall Clock 73.258397603s] Train 256 in 0.018861341seconds. Throughput is 13572.736 records/second. Loss is 44.860382. 
2017-05-29 14:28:06 INFO  DistriOptimizer$:280 - [Epoch 23 3584/32561][Iteration 2831][Wall Clock 73.277258944s] Train 256 in 0.020944625seconds. Throughput is 12222.706 records/second. Loss is 42.09323. 
2017-05-29 14:28:06 INFO  DistriOptimizer$:280 - [Epoch 23 3840/32561][Iteration 2832][Wall Clock 73.298203569s] Train 256 in 0.01878139seconds. Throughput is 13630.514 records/second. Loss is 30.459282. 
2017-05-29 14:28:06 INFO  DistriOptimizer$:280 - [Epoch 23 4096/32561][Iteration 2833][Wall Clock 73.316984959s] Train 256 in 0.018621792seconds. Throughput is 13747.335 records/second. Loss is 50.963238. 
2017-05-29 14:28:07 INFO  DistriOptimizer$:280 - [Epoch 23 4352/32561][Iteration 2834][Wall Clock 73.335606751s] Train 256 in 0.021457228seconds. Throughput is 11930.711 records/second. Loss is 125.53648. 
2017-05-29 14:28:07 INFO  DistriOptimizer$:280 - [Epoch 23 4608/32561][Iteration 2835][Wall Clock 73.357063979s] Train 256 in 0.031018165seconds. Throughput is 8253.229 records/second. Loss is 55.021275. 
2017-05-29 14:28:07 INFO  DistriOptimizer$:280 - [Epoch 23 4864/32561][Iteration 2836][Wall Clock 73.388082144s] Train 256 in 0.021013565seconds. Throughput is 12182.606 records/second. Loss is 234.9722. 
2017-05-29 14:28:07 INFO  DistriOptimizer$:280 - [Epoch 23 5120/32561][Iteration 2837][Wall Clock 73.409095709s] Train 256 in 0.024737737seconds. Throughput is 10348.5625 records/second. Loss is 86.46479. 
2017-05-29 14:28:07 INFO  DistriOptimizer$:280 - [Epoch 23 5376/32561][Iteration 2838][Wall Clock 73.433833446s] Train 256 in 0.021899083seconds. Throughput is 11689.987 records/second. Loss is 167.95564. 
2017-05-29 14:28:07 INFO  DistriOptimizer$:280 - [Epoch 23 5632/32561][Iteration 2839][Wall Clock 73.455732529s] Train 256 in 0.026869352seconds. Throughput is 9527.583 records/second. Loss is 125.811005. 
2017-05-29 14:28:07 INFO  DistriOptimizer$:280 - [Epoch 23 5888/32561][Iteration 2840][Wall Clock 73.482601881s] Train 256 in 0.022902778seconds. Throughput is 11177.684 records/second. Loss is 46.878582. 
2017-05-29 14:28:07 INFO  DistriOptimizer$:280 - [Epoch 23 6144/32561][Iteration 2841][Wall Clock 73.505504659s] Train 256 in 0.022317206seconds. Throughput is 11470.97 records/second. Loss is 110.56562. 
2017-05-29 14:28:07 INFO  DistriOptimizer$:280 - [Epoch 23 6400/32561][Iteration 2842][Wall Clock 73.527821865s] Train 256 in 0.021514828seconds. Throughput is 11898.7705 records/second. Loss is 135.02882. 
2017-05-29 14:28:07 INFO  DistriOptimizer$:280 - [Epoch 23 6656/32561][Iteration 2843][Wall Clock 73.549336693s] Train 256 in 0.017999559seconds. Throughput is 14222.57 records/second. Loss is 118.01392. 
2017-05-29 14:28:07 INFO  DistriOptimizer$:280 - [Epoch 23 6912/32561][Iteration 2844][Wall Clock 73.567336252s] Train 256 in 0.019247457seconds. Throughput is 13300.458 records/second. Loss is 25.901478. 
2017-05-29 14:28:07 INFO  DistriOptimizer$:280 - [Epoch 23 7168/32561][Iteration 2845][Wall Clock 73.586583709s] Train 256 in 0.017201133seconds. Throughput is 14882.74 records/second. Loss is 67.485085. 
2017-05-29 14:28:07 INFO  DistriOptimizer$:280 - [Epoch 23 7424/32561][Iteration 2846][Wall Clock 73.603784842s] Train 256 in 0.019256762seconds. Throughput is 13294.032 records/second. Loss is 84.96843. 
2017-05-29 14:28:07 INFO  DistriOptimizer$:280 - [Epoch 23 7680/32561][Iteration 2847][Wall Clock 73.623041604s] Train 256 in 0.021476109seconds. Throughput is 11920.223 records/second. Loss is 50.078163. 
2017-05-29 14:28:07 INFO  DistriOptimizer$:280 - [Epoch 23 7936/32561][Iteration 2848][Wall Clock 73.644517713s] Train 256 in 0.021206738seconds. Throughput is 12071.635 records/second. Loss is 153.34023. 
2017-05-29 14:28:07 INFO  DistriOptimizer$:280 - [Epoch 23 8192/32561][Iteration 2849][Wall Clock 73.665724451s] Train 256 in 0.020497421seconds. Throughput is 12489.376 records/second. Loss is 71.008545. 
2017-05-29 14:28:07 INFO  DistriOptimizer$:280 - [Epoch 23 8448/32561][Iteration 2850][Wall Clock 73.686221872s] Train 256 in 0.018702449seconds. Throughput is 13688.047 records/second. Loss is 98.33156. 
2017-05-29 14:28:07 INFO  DistriOptimizer$:280 - [Epoch 23 8704/32561][Iteration 2851][Wall Clock 73.704924321s] Train 256 in 0.019551927seconds. Throughput is 13093.339 records/second. Loss is 86.53761. 
2017-05-29 14:28:07 INFO  DistriOptimizer$:280 - [Epoch 23 8960/32561][Iteration 2852][Wall Clock 73.724476248s] Train 256 in 0.020292641seconds. Throughput is 12615.41 records/second. Loss is 25.324064. 
2017-05-29 14:28:07 INFO  DistriOptimizer$:280 - [Epoch 23 9216/32561][Iteration 2853][Wall Clock 73.744768889s] Train 256 in 0.019936183seconds. Throughput is 12840.974 records/second. Loss is 71.81955. 
2017-05-29 14:28:07 INFO  DistriOptimizer$:280 - [Epoch 23 9472/32561][Iteration 2854][Wall Clock 73.764705072s] Train 256 in 0.019480406seconds. Throughput is 13141.41 records/second. Loss is 37.28295. 
2017-05-29 14:28:07 INFO  DistriOptimizer$:280 - [Epoch 23 9728/32561][Iteration 2855][Wall Clock 73.784185478s] Train 256 in 0.019344444seconds. Throughput is 13233.774 records/second. Loss is 48.909702. 
2017-05-29 14:28:07 INFO  DistriOptimizer$:280 - [Epoch 23 9984/32561][Iteration 2856][Wall Clock 73.803529922s] Train 256 in 0.018399855seconds. Throughput is 13913.153 records/second. Loss is 52.98024. 
2017-05-29 14:28:07 INFO  DistriOptimizer$:280 - [Epoch 23 10240/32561][Iteration 2857][Wall Clock 73.821929777s] Train 256 in 0.019742955seconds. Throughput is 12966.651 records/second. Loss is 53.94239. 
2017-05-29 14:28:07 INFO  DistriOptimizer$:280 - [Epoch 23 10496/32561][Iteration 2858][Wall Clock 73.841672732s] Train 256 in 0.019990129seconds. Throughput is 12806.32 records/second. Loss is 123.42178. 
2017-05-29 14:28:07 INFO  DistriOptimizer$:280 - [Epoch 23 10752/32561][Iteration 2859][Wall Clock 73.861662861s] Train 256 in 0.018876495seconds. Throughput is 13561.84 records/second. Loss is 20.88683. 
2017-05-29 14:28:07 INFO  DistriOptimizer$:280 - [Epoch 23 11008/32561][Iteration 2860][Wall Clock 73.880539356s] Train 256 in 0.018154182seconds. Throughput is 14101.435 records/second. Loss is 93.51332. 
2017-05-29 14:28:07 INFO  DistriOptimizer$:280 - [Epoch 23 11264/32561][Iteration 2861][Wall Clock 73.898693538s] Train 256 in 0.018788752seconds. Throughput is 13625.174 records/second. Loss is 40.09912. 
2017-05-29 14:28:07 INFO  DistriOptimizer$:280 - [Epoch 23 11520/32561][Iteration 2862][Wall Clock 73.91748229s] Train 256 in 0.018245874seconds. Throughput is 14030.569 records/second. Loss is 130.98958. 
2017-05-29 14:28:07 INFO  DistriOptimizer$:280 - [Epoch 23 11776/32561][Iteration 2863][Wall Clock 73.935728164s] Train 256 in 0.018952893seconds. Throughput is 13507.173 records/second. Loss is 100.43621. 
2017-05-29 14:28:07 INFO  DistriOptimizer$:280 - [Epoch 23 12032/32561][Iteration 2864][Wall Clock 73.954681057s] Train 256 in 0.01778235seconds. Throughput is 14396.298 records/second. Loss is 59.98428. 
2017-05-29 14:28:07 INFO  DistriOptimizer$:280 - [Epoch 23 12288/32561][Iteration 2865][Wall Clock 73.972463407s] Train 256 in 0.018089359seconds. Throughput is 14151.966 records/second. Loss is 175.83151. 
2017-05-29 14:28:07 INFO  DistriOptimizer$:280 - [Epoch 23 12544/32561][Iteration 2866][Wall Clock 73.990552766s] Train 256 in 0.018322841seconds. Throughput is 13971.633 records/second. Loss is 33.62768. 
2017-05-29 14:28:07 INFO  DistriOptimizer$:280 - [Epoch 23 12800/32561][Iteration 2867][Wall Clock 74.008875607s] Train 256 in 0.018465396seconds. Throughput is 13863.77 records/second. Loss is 68.496155. 
2017-05-29 14:28:07 INFO  DistriOptimizer$:280 - [Epoch 23 13056/32561][Iteration 2868][Wall Clock 74.027341003s] Train 256 in 0.018653662seconds. Throughput is 13723.846 records/second. Loss is 53.276478. 
2017-05-29 14:28:07 INFO  DistriOptimizer$:280 - [Epoch 23 13312/32561][Iteration 2869][Wall Clock 74.045994665s] Train 256 in 0.022225581seconds. Throughput is 11518.259 records/second. Loss is 47.68162. 
2017-05-29 14:28:07 INFO  DistriOptimizer$:280 - [Epoch 23 13568/32561][Iteration 2870][Wall Clock 74.068220246s] Train 256 in 0.032033826seconds. Throughput is 7991.5522 records/second. Loss is 27.04404. 
2017-05-29 14:28:07 INFO  DistriOptimizer$:280 - [Epoch 23 13824/32561][Iteration 2871][Wall Clock 74.100254072s] Train 256 in 0.021926557seconds. Throughput is 11675.339 records/second. Loss is 91.42927. 
2017-05-29 14:28:07 INFO  DistriOptimizer$:280 - [Epoch 23 14080/32561][Iteration 2872][Wall Clock 74.122180629s] Train 256 in 0.020748661seconds. Throughput is 12338.1455 records/second. Loss is 60.374348. 
2017-05-29 14:28:07 INFO  DistriOptimizer$:280 - [Epoch 23 14336/32561][Iteration 2873][Wall Clock 74.14292929s] Train 256 in 0.023255648seconds. Throughput is 11008.078 records/second. Loss is 46.08152. 
2017-05-29 14:28:07 INFO  DistriOptimizer$:280 - [Epoch 23 14592/32561][Iteration 2874][Wall Clock 74.166184938s] Train 256 in 0.02060165seconds. Throughput is 12426.188 records/second. Loss is 55.72498. 
2017-05-29 14:28:07 INFO  DistriOptimizer$:280 - [Epoch 23 14848/32561][Iteration 2875][Wall Clock 74.186786588s] Train 256 in 0.023348923seconds. Throughput is 10964.103 records/second. Loss is 34.000786. 
2017-05-29 14:28:07 INFO  DistriOptimizer$:280 - [Epoch 23 15104/32561][Iteration 2876][Wall Clock 74.210135511s] Train 256 in 0.023592768seconds. Throughput is 10850.782 records/second. Loss is 71.52333. 
2017-05-29 14:28:07 INFO  DistriOptimizer$:280 - [Epoch 23 15360/32561][Iteration 2877][Wall Clock 74.233728279s] Train 256 in 0.021798474seconds. Throughput is 11743.941 records/second. Loss is 36.327328. 
2017-05-29 14:28:07 INFO  DistriOptimizer$:280 - [Epoch 23 15616/32561][Iteration 2878][Wall Clock 74.255526753s] Train 256 in 0.024344281seconds. Throughput is 10515.817 records/second. Loss is 32.32393. 
2017-05-29 14:28:07 INFO  DistriOptimizer$:280 - [Epoch 23 15872/32561][Iteration 2879][Wall Clock 74.279871034s] Train 256 in 0.022129443seconds. Throughput is 11568.299 records/second. Loss is 55.73015. 
2017-05-29 14:28:07 INFO  DistriOptimizer$:280 - [Epoch 23 16128/32561][Iteration 2880][Wall Clock 74.302000477s] Train 256 in 0.021897279seconds. Throughput is 11690.95 records/second. Loss is 28.070528. 
2017-05-29 14:28:07 INFO  DistriOptimizer$:280 - [Epoch 23 16384/32561][Iteration 2881][Wall Clock 74.323897756s] Train 256 in 0.024566945seconds. Throughput is 10420.506 records/second. Loss is 37.923782. 
2017-05-29 14:28:08 INFO  DistriOptimizer$:280 - [Epoch 23 16640/32561][Iteration 2882][Wall Clock 74.348464701s] Train 256 in 0.022398201seconds. Throughput is 11429.489 records/second. Loss is 94.72065. 
2017-05-29 14:28:08 INFO  DistriOptimizer$:280 - [Epoch 23 16896/32561][Iteration 2883][Wall Clock 74.370862902s] Train 256 in 0.020479778seconds. Throughput is 12500.136 records/second. Loss is 41.5392. 
2017-05-29 14:28:08 INFO  DistriOptimizer$:280 - [Epoch 23 17152/32561][Iteration 2884][Wall Clock 74.39134268s] Train 256 in 0.017907291seconds. Throughput is 14295.853 records/second. Loss is 254.96936. 
2017-05-29 14:28:08 INFO  DistriOptimizer$:280 - [Epoch 23 17408/32561][Iteration 2885][Wall Clock 74.409249971s] Train 256 in 0.020006146seconds. Throughput is 12796.067 records/second. Loss is 110.15569. 
2017-05-29 14:28:08 INFO  DistriOptimizer$:280 - [Epoch 23 17664/32561][Iteration 2886][Wall Clock 74.429256117s] Train 256 in 0.020333455seconds. Throughput is 12590.088 records/second. Loss is 232.88556. 
2017-05-29 14:28:08 INFO  DistriOptimizer$:280 - [Epoch 23 17920/32561][Iteration 2887][Wall Clock 74.449589572s] Train 256 in 0.018849856seconds. Throughput is 13581.006 records/second. Loss is 38.54246. 
2017-05-29 14:28:08 INFO  DistriOptimizer$:280 - [Epoch 23 18176/32561][Iteration 2888][Wall Clock 74.468439428s] Train 256 in 0.018130458seconds. Throughput is 14119.886 records/second. Loss is 456.44513. 
2017-05-29 14:28:08 INFO  DistriOptimizer$:280 - [Epoch 23 18432/32561][Iteration 2889][Wall Clock 74.486569886s] Train 256 in 0.021855741seconds. Throughput is 11713.169 records/second. Loss is 65.45837. 
2017-05-29 14:28:08 INFO  DistriOptimizer$:280 - [Epoch 23 18688/32561][Iteration 2890][Wall Clock 74.508425627s] Train 256 in 0.019557958seconds. Throughput is 13089.301 records/second. Loss is 238.19202. 
2017-05-29 14:28:08 INFO  DistriOptimizer$:280 - [Epoch 23 18944/32561][Iteration 2891][Wall Clock 74.527983585s] Train 256 in 0.018996193seconds. Throughput is 13476.385 records/second. Loss is 128.35626. 
2017-05-29 14:28:08 INFO  DistriOptimizer$:280 - [Epoch 23 19200/32561][Iteration 2892][Wall Clock 74.546979778s] Train 256 in 0.021177791seconds. Throughput is 12088.135 records/second. Loss is 128.15628. 
2017-05-29 14:28:08 INFO  DistriOptimizer$:280 - [Epoch 23 19456/32561][Iteration 2893][Wall Clock 74.568157569s] Train 256 in 0.019228944seconds. Throughput is 13313.264 records/second. Loss is 39.217407. 
2017-05-29 14:28:08 INFO  DistriOptimizer$:280 - [Epoch 23 19712/32561][Iteration 2894][Wall Clock 74.587386513s] Train 256 in 0.01989412seconds. Throughput is 12868.124 records/second. Loss is 93.75858. 
2017-05-29 14:28:08 INFO  DistriOptimizer$:280 - [Epoch 23 19968/32561][Iteration 2895][Wall Clock 74.607280633s] Train 256 in 0.019747927seconds. Throughput is 12963.386 records/second. Loss is 28.696995. 
2017-05-29 14:28:08 INFO  DistriOptimizer$:280 - [Epoch 23 20224/32561][Iteration 2896][Wall Clock 74.62702856s] Train 256 in 0.019985894seconds. Throughput is 12809.034 records/second. Loss is 138.1288. 
2017-05-29 14:28:08 INFO  DistriOptimizer$:280 - [Epoch 23 20480/32561][Iteration 2897][Wall Clock 74.647014454s] Train 256 in 0.019103605seconds. Throughput is 13400.612 records/second. Loss is 71.882744. 
2017-05-29 14:28:08 INFO  DistriOptimizer$:280 - [Epoch 23 20736/32561][Iteration 2898][Wall Clock 74.666118059s] Train 256 in 0.017397089seconds. Throughput is 14715.105 records/second. Loss is 84.21238. 
2017-05-29 14:28:08 INFO  DistriOptimizer$:280 - [Epoch 23 20992/32561][Iteration 2899][Wall Clock 74.683515148s] Train 256 in 0.019791571seconds. Throughput is 12934.799 records/second. Loss is 42.38834. 
2017-05-29 14:28:08 INFO  DistriOptimizer$:280 - [Epoch 23 21248/32561][Iteration 2900][Wall Clock 74.703306719s] Train 256 in 0.019124141seconds. Throughput is 13386.223 records/second. Loss is 51.82482. 
2017-05-29 14:28:08 INFO  DistriOptimizer$:280 - [Epoch 23 21504/32561][Iteration 2901][Wall Clock 74.72243086s] Train 256 in 0.019075489seconds. Throughput is 13420.364 records/second. Loss is 27.92239. 
2017-05-29 14:28:08 INFO  DistriOptimizer$:280 - [Epoch 23 21760/32561][Iteration 2902][Wall Clock 74.741506349s] Train 256 in 0.018060169seconds. Throughput is 14174.84 records/second. Loss is 37.846085. 
2017-05-29 14:28:08 INFO  DistriOptimizer$:280 - [Epoch 23 22016/32561][Iteration 2903][Wall Clock 74.759566518s] Train 256 in 0.02103145seconds. Throughput is 12172.246 records/second. Loss is 37.592323. 
